Rank,Grade,Username,Uploads,Subscribers,Views,Category,Estimated Revenue ($)
"4,240th",B+,ALL THE K-POP,"32,205",6920000.0,4839272608.0,entertainment,14517817.824000001
"4,241st",B+,Çukur,"2,417",6920000.0,5486854449.0,film,16460563.347
"4,242nd",A-,Living Life With Sam,915,6920000.0,2494908388.0,,7484725.163999999
"4,243rd",B+,ОЛЕЖЭ,607,6920000.0,2529553129.0,comedy,7588659.387
"4,244th",B,Cifra Club,"5,842",6920000.0,1786341811.0,education,5359025.433
"4,245th",A-,mreviatar,395,6920000.0,4316623309.0,entertainment,12949869.927000001
"4,246th",B+,Uncu fadillah,"2,006",6920000.0,2648690118.0,,7946070.353999999
"4,247th",B+,emi wong,706,6920000.0,1047923508.0,people,3143770.524
"4,248th",B,VRZOchannel,"1,488",6920000.0,2417080642.0,entertainment,7251241.926
"4,249th",B-,Walk off the Earth,671,6920000.0,1996629451.0,music,5989888.353
"4,250th",B,Health & Beauty Tips- Gharelu Nusk…,686,6910000.0,885489874.0,education,2656469.622
"4,251st",A,Bollywood Hungama,"25,744",6910000.0,4623211862.0,entertainment,13869635.586
"4,252nd",B,Анимационные сери�…,"2,224",6910000.0,5874673944.0,film,17624021.832000002
"4,253rd",A,Dax,947,6910000.0,2430736427.0,music,7292209.281
"4,254th",A-,Katil Aman,554,6900000.0,3160026452.0,people,9480079.356
"4,255th",A,Lala Tv,"1,067",6900000.0,5070942099.0,comedy,15212826.297000002
"4,256th",B+,TikTokTunes,"1,165",6900000.0,4587558675.0,music,13762676.024999999
"4,257th",B,Rupa sah,"1,544",6900000.0,1986337561.0,people,5959012.683
"4,258th",B+,Entertainment Tonight,"44,868",6900000.0,7552802749.0,entertainment,22658408.247
"4,259th",A-,Baby Mom Monti,582,6900000.0,3485795139.0,people,10457385.417
"4,260th",A-,Novitasari revina,"2,580",6900000.0,5647437037.0,,16942311.110999998
"4,261st",B+,Fun Tv 420,166,6900000.0,2300384034.0,entertainment,6901152.102
"4,262nd",B-,ONLY MOTIVATION,699,6900000.0,657638297.0,education,1972914.891
"4,263rd",B-,La Bala,452,6900000.0,1013040429.0,people,3039121.287
"4,264th",A-,bip_house,"3,619",6890000.0,6367798025.0,people,19103394.075000003
"4,265th",B+,Salinas JC,"4,643",6890000.0,2482852452.0,people,7448557.356000001
"4,266th",B+,افلام كرتون كيدو,"1,109",6890000.0,2463814560.0,education,7391443.68
"4,267th",A-,Djenmin,214,6890000.0,4277840527.0,games,12833521.581
"4,268th",A,LARA CAMPOS,484,6890000.0,2697417058.0,people,8092251.174000001
"4,269th",B,EugenBro,"1,343",6890000.0,2466412378.0,games,7399237.134
"4,270th",B,Vincenzo,662,6890000.0,498577747.0,games,1495733.241
"4,271st",B+,Rehaan Records,157,6890000.0,3605904386.0,music,10817713.158
"4,272nd",B,Happy Prince Gaming,660,6890000.0,487158700.0,games,1461476.1
"4,273rd",B+,Ron Wright,"2,238",6880000.0,2855703393.0,games,8567110.179000001
"4,274th",A-,Estevão Filipe,"4,981",6880000.0,3276675080.0,,9830025.24
"4,275th",B-,Super Facts,272,6880000.0,490456081.0,,1471368.243
"4,276th",B,Jurnal Risa,852,6880000.0,1307641204.0,people,3922923.6119999997
"4,277th",B+,Kitchen Nightmares,"1,939",6880000.0,4544774334.0,entertainment,13634323.002
"4,278th",B+,Playtime With Peppa,"5,499",6880000.0,3811241995.0,film,11433725.985
"4,279th",A-,Patrick Zeinali,324,6880000.0,3559333115.0,games,10677999.345
"4,280th",B+,Funny Day,408,6880000.0,2197587503.0,comedy,6592762.509
"4,281st",B,O Primo Rico,"1,011",6880000.0,419020104.0,education,1257060.312
"4,282nd",B+,Ananped,"1,291",6870000.0,1593798633.0,entertainment,4781395.899
"4,283rd",B+,Jason Vlogs en español,666,6870000.0,2413247805.0,entertainment,7239743.415000001
"4,284th",A-,VERSUSFOOTBALL,"2,024",6870000.0,1286243964.0,,3858731.892
"4,285th",B+,Discovery Kids,"3,095",6870000.0,3586258304.0,entertainment,10758774.912
"4,286th",B+,Imbrandonfarris,"1,247",6870000.0,2086790277.0,comedy,6260370.831
"4,287th",B,دستور DSTOR I,376,6870000.0,1013431269.0,entertainment,3040293.807
"4,288th",B-,RK ACTION FACTS,4,6870000.0,4687924.0,,14063.772
"4,289th",A-,Fresajapomex,968,6870000.0,4363650592.0,people,13090951.776
"4,290th",B,MessYourself,"1,068",6870000.0,2578745581.0,entertainment,7736236.742999999
"4,291st",B,UDY,157,6870000.0,815657535.0,entertainment,2446972.605
"4,292nd",B-,FPSRussia,115,6870000.0,969713768.0,entertainment,2909141.304
"4,293rd",B-,Akarsha Astrozone,640,6870000.0,3269159.0,education,9807.477
"4,294th",A-,BABYMONSTER,305,6870000.0,2602487696.0,people,7807463.0879999995
"4,295th",A-,ANI News,"1,56,743",6870000.0,3644675227.0,news,10934025.681
"4,296th",A-,Kung Fu Food,957,6870000.0,3664043142.0,,10992129.425999999
"4,297th",B,Vanh Leg,58,6870000.0,1401337269.0,entertainment,4204011.807
"4,298th",B,Million Roses,817,6860000.0,770120243.0,games,2310360.7290000003
"4,299th",A-,Different Dreamer shorts,823,6860000.0,1726735072.0,,5180205.216
"4,300th",B-,É TIPO ISSO,306,6860000.0,573795899.0,entertainment,1721387.697
"4,301st",B+,SBS Drama,"3,49,281",6860000.0,7963182797.0,entertainment,23889548.391000003
"4,302nd",A-,ESPN Fans,"34,746",6860000.0,4718320366.0,sports,14154961.098000001
"4,303rd",B+,Cinéma Cinémas,"1,556",6860000.0,1414966239.0,film,4244898.717
"4,304th",B+,BollyMoviesMaza,"1,398",6860000.0,1081026166.0,entertainment,3243078.4979999997
"4,305th",A-,ABN Telugu,"2,19,660",6860000.0,5985665883.0,news,17956997.649
"4,306th",B+,Edward Bil,297,6860000.0,1531278423.0,people,4593835.268999999
"4,307th",B,Selfie Gamers,"1,116",6860000.0,1207844156.0,games,3623532.468
"4,308th",B+,RONY FF,184,6850000.0,2350431915.0,film,7051295.745
"4,309th",B,LOLiTO FDEZ,"1,107",6850000.0,935228101.0,games,2805684.3030000003
"4,310th",B,Mahatmaji Technical,"1,192",6850000.0,440353939.0,education,1321061.817
"4,311th",B,Sanjivani Music,"17,244",6850000.0,3015098977.0,music,9045296.931
"4,312th",B,alpha m.,"2,437",6850000.0,1408324706.0,howto,4224974.118
"4,313th",B+,Samar Singh Official,652,6850000.0,2790062110.0,music,8370186.33
"4,314th",B+,Tiësto,559,6850000.0,4234666084.0,music,12703998.252
"4,315th",B+,Russell Brand,"3,089",6850000.0,1402212511.0,education,4206637.533
"4,316th",B-,RackaRacka,155,6850000.0,1164573463.0,film,3493720.389
"4,317th",B,FFGTV,728,6840000.0,1729466405.0,games,5188399.215
"4,318th",A-,JJ Fact Story,577,6840000.0,2124088726.0,,6372266.177999999
"4,319th",B-,UPDT,"1,493",6840000.0,2597627616.0,entertainment,7792882.847999999
"4,320th",B,Yousef Ahmed,558,6840000.0,394816218.0,entertainment,1184448.654
"4,321st",B,Tacaz Gaming,764,6840000.0,1121238359.0,games,3363715.0769999996
"4,322nd",A-,Mama Agrata,"4,701",6840000.0,3924155051.0,people,11772465.153
"4,323rd",B,Tri-line,572,6840000.0,1869383648.0,entertainment,5608150.944
"4,324th",B+,Green Day,522,6840000.0,5046280454.0,music,15138841.362
"4,325th",B,SHORT TIME SECRET,778,6840000.0,761252378.0,howto,2283757.134
"4,326th",B,Shroud,"1,638",6840000.0,1177099211.0,games,3531297.6329999994
"4,327th",B,Fran para meninas,"2,217",6840000.0,1591667799.0,entertainment,4775003.397
"4,328th",A-,Akku Patil2,340,6840000.0,1973955196.0,,5921865.5879999995
"4,329th",B+,Boom Slime,"6,071",6840000.0,2457268983.0,people,7371806.949
"4,330th",B+,NileRed,347,6840000.0,2613477930.0,tech,7840433.790000001
"4,331st",B,The Voice Thailand,"2,828",6840000.0,4492365854.0,entertainment,13477097.562
"4,332nd",B+,Fact Force,"1,028",6840000.0,2371557238.0,entertainment,7114671.714
"4,333rd",A-,Lesson Of Life,277,6830000.0,1882197061.0,,5646591.183
"4,334th",B-,Kygo,141,6830000.0,5823628948.0,music,17470886.844
"4,335th",B,Mr Fantos,379,6830000.0,831356223.0,entertainment,2494068.6689999998
"4,336th",B,Hi Patrick,249,6830000.0,466505987.0,entertainment,1399517.9610000001
"4,337th",B,Charisma on Command,382,6830000.0,753885917.0,howto,2261657.751
"4,338th",B+,Aarav viral shorts,77,6830000.0,404817815.0,entertainment,1214453.445
"4,339th",A-,John Falz,775,6830000.0,1241653977.0,games,3724961.931
"4,340th",B+,iPantellas,"1,406",6830000.0,4653063182.0,entertainment,13959189.546
"4,341st",A-,Mirchi Murga,"1,681",6830000.0,2374820538.0,comedy,7124461.614
"4,342nd",A-,POPS Anime,"6,044",6830000.0,7975952488.0,entertainment,23927857.464
"4,343rd",B+,Aninha Santos Oficial ?,"5,742",6830000.0,2047276007.0,entertainment,6141828.021
"4,344th",B,Ghiền Mì Gõ,"1,969",6830000.0,4358912476.0,film,13076737.428
"4,345th",B-,Projota Oficial,110,6830000.0,2425962744.0,music,7277888.232
"4,346th",B+,Vinni satankar,382,6830000.0,1690435676.0,,5071307.028
"4,347th",B,Kids Channel - Cartoon Videos for …,"2,695",6830000.0,3826837143.0,education,11480511.429000001
"4,348th",A-,ABC VLOGS,526,6820000.0,2870901963.0,,8612705.889
"4,349th",B+,HahOwen,"1,805",6820000.0,1916749912.0,people,5750249.736
"4,350th",B,El Guzii,585,6820000.0,1153400244.0,howto,3460200.732
"4,351st",B,NDJ MUSIC,"7,842",6820000.0,2538231041.0,music,7614693.123000001
"4,352nd",B+,PathoFail,"1,031",6820000.0,2101697949.0,games,6305093.847
"4,353rd",B+,Sushant Maggu Shorts,"1,291",6820000.0,2456040903.0,,7368122.709
"4,354th",B,أسرار لم تكن تعرفها,840,6820000.0,1300289704.0,entertainment,3900869.1119999997
"4,355th",B-,Keyblade,226,6820000.0,2698711457.0,music,8096134.370999999
"4,356th",A,Vlogger Ayaan,"2,351",6810000.0,6493610125.0,entertainment,19480830.375
"4,357th",B+,Live Cities Media Private Limited,"83,012",6810000.0,2811844158.0,news,8435532.474
"4,358th",B,Jully Molinna,778,6810000.0,736835555.0,entertainment,2210506.665
"4,359th",B+,Кушать Хочу,667,6810000.0,4448037479.0,entertainment,13344112.437
"4,360th",B,RiusPlay,992,6810000.0,759633491.0,games,2278900.473
"4,361st",B+,BrandonKent Everything,"2,906",6810000.0,1842968337.0,games,5528905.011
"4,362nd",B+,Canal da Belinha,"2,005",6810000.0,3002595760.0,entertainment,9007787.28
"4,363rd",B,Test Ex,135,6810000.0,2434272071.0,tech,7302816.2129999995
"4,364th",B+,Zara Larsson,112,6810000.0,3283673032.0,music,9851019.096
"4,365th",A-,Ashman King,378,6810000.0,2695186067.0,,8085558.200999999
"4,366th",B,Collider Movies and TV,"3,416",6800000.0,2914540282.0,entertainment,8743620.846
"4,367th",B,YassPlays,"3,205",6800000.0,1953837966.0,games,5861513.898
"4,368th",A,Sweet Bibi,655,6800000.0,5012966324.0,,15038898.972
"4,369th",B+,MDMotivator,526,6800000.0,4582778369.0,education,13748335.107
"4,370th",A-,CHINNU_6542,"1,337",6800000.0,6541274084.0,people,19623822.252
"4,371st",B+,МАКАРОН,523,6800000.0,1508449756.0,entertainment,4525349.268
"4,372nd",B+,5-MINUTE REPAIR,"6,522",6800000.0,1968615464.0,howto,5905846.392
"4,373rd",B+,Haminations,84,6790000.0,1492842334.0,comedy,4478527.002
"4,374th",B+,BeaconCream,"3,014",6790000.0,3012976918.0,games,9038930.754
"4,375th",B+,Farid Dieck,"1,234",6790000.0,915093710.0,people,2745281.13
"4,376th",B+,Safa Islamic,985,6790000.0,1641975024.0,people,4925925.072
"4,377th",B,SamsuL OfficiaL,624,6790000.0,1260239221.0,entertainment,3780717.6629999997
"4,378th",B+,KidsMeSong [เพลงเด็�…,"1,411",6790000.0,3594638004.0,entertainment,10783914.012
"4,379th",B,DashieGames,"3,252",6790000.0,3213372148.0,games,9640116.444
"4,380th",A,Vivaan and Tanya,683,6790000.0,3733232707.0,comedy,11199698.121
"4,381st",B,Come And Play,294,6790000.0,2035036105.0,entertainment,6105108.3149999995
"4,382nd",B+,Eskay Movies,"3,907",6790000.0,3698310440.0,film,11094931.32
"4,383rd",B+,Fact With Av,14,6790000.0,332690720.0,education,998072.1599999999
"4,384th",A-,Onevilage,"6,777",6790000.0,8398656368.0,comedy,25195969.104000002
"4,385th",B-,Mr sohag Facts,146,6790000.0,250760034.0,,752280.1020000001
"4,386th",B-,Lucas Lucco,223,6790000.0,2161323735.0,music,6483971.205
"4,387th",B,Experiment King,"1,220",6790000.0,1037269323.0,tech,3111807.969
"4,388th",B,M8N / مستقعدين,245,6790000.0,426829668.0,games,1280489.004
"4,389th",B-,TimOn ChaveS,803,6790000.0,1260417646.0,entertainment,3781252.938
"4,390th",A-,Suyash Vlogs,"2,126",6780000.0,6835269813.0,entertainment,20505809.439
"4,391st",B,Viy Cortez,578,6780000.0,924603439.0,people,2773810.317
"4,392nd",B+,Trippie S,144,6780000.0,374010621.0,people,1122031.863
"4,393rd",B-,A1 FACTS,274,6780000.0,151936721.0,education,455810.16299999994
"4,394th",A-,Megan Thee Stallion,323,6780000.0,3088479412.0,music,9265438.236
"4,395th",B-,Nguyên Ngốc Nghếch,"3,039",6780000.0,5230654809.0,,15691964.427000001
"4,396th",B+,Trueno,123,6780000.0,2297858017.0,music,6893574.051
"4,397th",B+,Bharat Tak,"36,928",6780000.0,3063913963.0,news,9191741.889
"4,398th",B,FFearFFul,609,6780000.0,1057296977.0,games,3171890.931
"4,399th",B+,JenniferLopezVEVO,124,6780000.0,9616486444.0,music,28849459.332000002
"4,400th",B-,SORPRENDENTE,"1,469",6780000.0,2494873038.0,education,7484619.114
"4,401st",B,Screen Junkies,"1,420",6780000.0,2980338334.0,film,8941015.002
"4,402nd",B,القارىء إسلام صبحي…,319,6780000.0,606411415.0,people,1819234.245
"4,403rd",B-,MR.B,440,6770000.0,1015184973.0,entertainment,3045554.9189999998
"4,404th",A+,BingGo Leaders,948,6770000.0,5752856094.0,education,17258568.281999998
"4,405th",B+,BelotoPlays,"1,337",6770000.0,1096114501.0,games,3288343.5029999996
"4,406th",B+,Kənd Həyatı,478,6770000.0,1940164107.0,entertainment,5820492.321
"4,407th",B,Sernando,"1,056",6770000.0,1245373746.0,games,3736121.238
"4,408th",B+,Ayase / YOASOBI,224,6770000.0,4825211893.0,music,14475635.679000001
"4,409th",B+,Nickelodeon Cyrillic,"2,351",6770000.0,4455076928.0,entertainment,13365230.784000002
"4,410th",B-,Wonderful Secrets Of The World,86,6770000.0,332895608.0,autos,998686.824
"4,411th",B+,เพลงเด็ก น้อ…,"1,955",6760000.0,3485945641.0,music,10457836.923
"4,412th",B+,Illslick thelegandary,118,6760000.0,4868913587.0,music,14606740.761
"4,413th",A,AnnaTwinsies,"1,390",6760000.0,5091773103.0,education,15275319.309
"4,414th",B,Life of Sammie & Summer,130,6760000.0,759204952.0,animals,2277614.856
"4,415th",B+,Polinka_girla (Полинка и �…,"1,180",6750000.0,1723569323.0,entertainment,5170707.9690000005
"4,416th",A-,M50 REDOX,"1,410",6750000.0,2516356824.0,,7549070.472
"4,417th",B+,Wait For It,475,6750000.0,4001601235.0,entertainment,12004803.705
"4,418th",B+,Sofia Little Princess,304,6750000.0,3691613130.0,entertainment,11074839.39
"4,419th",B,Jeremy Ethier,279,6750000.0,868207026.0,people,2604621.0779999997
"4,420th",B-,SS Right Information World & Suraj…,887,6750000.0,1614762533.0,news,4844287.599
"4,421st",B+,Kiddo Toons Hindi – Kids TV Show…,"2,446",6750000.0,2640430076.0,film,7921290.228
"4,422nd",B,5-Minute Crafts Tech,"5,327",6750000.0,2351020211.0,howto,7053060.633
"4,423rd",B+,Tyler Oliveira,414,6750000.0,1826508312.0,education,5479524.936
"4,424th",B-,Epic Meal Time,558,6750000.0,567432739.0,comedy,1702298.2169999997
"4,425th",B,Fact Doc,675,6750000.0,2984639946.0,education,8953919.838
"4,426th",B-,Christina Perri,206,6750000.0,4073316259.0,music,12219948.777
"4,427th",B-,MR. NITISH FACT,12,6750000.0,35290228.0,,105870.68400000001
"4,428th",B+,hola yeyo,570,6740000.0,1812763809.0,entertainment,5438291.426999999
"4,429th",B,Fact's House,352,6740000.0,314453714.0,,943361.142
"4,430th",B+,Hytalo Santos,794,6740000.0,1498034476.0,entertainment,4494103.428
"4,431st",B-,Balan Official,460,6740000.0,45741503.0,games,137224.509
"4,432nd",B+,Som3aa_سومعاا,734,6740000.0,2688107881.0,,8064323.643
"4,433rd",B,Lesics,246,6740000.0,1020633055.0,education,3061899.165
"4,434th",A,"Pinkfong, Bebê Tubarão! Cançõe…","1,531",6740000.0,3174186726.0,education,9522560.178
"4,435th",B+,Milad Mirg,"1,541",6740000.0,4456846208.0,entertainment,13370538.623999998
"4,436th",B+,NCT DREAM,933,6740000.0,1891790317.0,people,5675370.951
"4,437th",B+,Heaven Kids,"1,267",6740000.0,2421746532.0,music,7265239.596000001
"4,438th",B+,Alicia Keys,419,6740000.0,4272785937.0,entertainment,12818357.811
"4,439th",B,Rimorav Vlogs,558,6740000.0,2726021079.0,entertainment,8178063.237
"4,440th",B+,Donald Glover,21,6740000.0,3503225358.0,music,10509676.074000001
"4,441st",B,Sorpresas Divertidas,"1,274",6740000.0,2376983295.0,entertainment,7130949.885
"4,442nd",B+,Anjali Shorts,120,6740000.0,1078859873.0,entertainment,3236579.619
"4,443rd",B+,Geetha Arts,"7,014",6740000.0,4029961175.0,entertainment,12089883.524999999
"4,444th",B,Shorts With Raaz,"1,096",6740000.0,1199086520.0,people,3597259.56
"4,445th",B+,King,193,6740000.0,1970632782.0,music,5911898.346
"4,446th",B,Shadi Srour,93,6740000.0,1481801245.0,entertainment,4445403.735
"4,447th",B+,NTV Natok,"15,514",6740000.0,2405070773.0,entertainment,7215212.319
"4,448th",B+,Nepeta Страшилки,356,6740000.0,1819923597.0,entertainment,5459770.791
"4,449th",A,Peso Pluma,201,6740000.0,5674477182.0,music,17023431.546
"4,450th",B+,CLEPTON,"1,212",6730000.0,3852920864.0,comedy,11558762.592
"4,451st",B-,Health Tips for You,"13,313",6730000.0,1079076070.0,howto,3237228.21
"4,452nd",A,up wala aryan,660,6730000.0,2904507998.0,,8713523.994
"4,453rd",B+,History Latinoamérica,"24,534",6730000.0,2734858221.0,entertainment,8204574.663
"4,454th",B,PortugaPC,"2,703",6730000.0,1159989049.0,entertainment,3479967.1470000003
"4,455th",B+,FactShip {Mohit jabalpuri},676,6730000.0,3310335515.0,education,9931006.545
"4,456th",B-,VenomExtreme,"2,486",6730000.0,1110207219.0,entertainment,3330621.657
"4,457th",B+,Varsha Singh Rajput,746,6730000.0,4173084546.0,entertainment,12519253.638
"4,458th",B+,SPEED RECORDS BHOJPURI,"3,128",6730000.0,2423105823.0,music,7269317.469
"4,459th",A-,Milli Star,"1,610",6730000.0,7680004342.0,entertainment,23040013.026
"4,460th",A-,SrJinxed,125,6730000.0,6169847338.0,,18509542.014000002
"4,461st",B,Funk Bros,"1,148",6730000.0,1781215809.0,entertainment,5343647.426999999
"4,462nd",B,Deus Yeshu,859,6730000.0,2089000664.0,people,6267001.992000001
"4,463rd",B,Веля,"1,392",6730000.0,1063898200.0,games,3191694.5999999996
"4,464th",B,Adam Savage’s Tested,"6,877",6730000.0,1557946234.0,tech,4673838.702
"4,465th",B+,STEVE AND MAGGIE,459,6730000.0,7343898729.0,education,22031696.187
,,,,0.0,0.0,,0.0
"4,467th",B+,Romina Gafur,"3,588",6720000.0,9741234288.0,entertainment,29223702.864
"4,468th",B+,ChiChi TV,"5,055",6720000.0,4318691549.0,games,12956074.647
"4,469th",B+,Danny Gonzalez,289,6720000.0,1663370355.0,comedy,4990111.0649999995
"4,470th",B+,Ijaz Ansari Food Secrets,"1,872",6720000.0,1260981070.0,howto,3782943.21
"4,471st",B+,NEFFEX,463,6720000.0,3008942261.0,music,9026826.783
"4,472nd",B-,YouTube Originals,389,6720000.0,595138419.0,,1785415.257
"4,473rd",B-,Tyler Oakley,627,6720000.0,638542620.0,entertainment,1915627.8599999999
"4,474th",B+,Louix,"1,143",6720000.0,2574898078.0,comedy,7724694.234000001
"4,475th",B,Anh Tóc Xoăn Reaction,1,6710000.0,3095.0,,9.285
"4,476th",B+,ABP Ganga,"1,80,307",6710000.0,3737686794.0,entertainment,11213060.382000001
"4,477th",B+,Mehmet Demircan,"1,959",6710000.0,5055266591.0,entertainment,15165799.773
"4,478th",B+,VinhMC TV,944,6710000.0,2213858518.0,people,6641575.5540000005
"4,479th",B-,Sanjot Nagi,"1,298",6710000.0,3057438589.0,people,9172315.767
"4,480th",A-,Tonyczh,"1,216",6710000.0,3116580813.0,,9349742.439
"4,481st",B,JuguetesFelices,512,6710000.0,2213214350.0,entertainment,6639643.050000001
"4,482nd",B-,GV GAMING,376,6700000.0,151637237.0,games,454911.711
"4,483rd",B+,Alok,360,6700000.0,1718814760.0,music,5156444.28
"4,484th",B-,Ingredy Games,"1,137",6700000.0,857125387.0,games,2571376.161
"4,485th",B+,Yunus Khan,"1,007",6700000.0,1531326109.0,,4593978.327
"4,486th",B+,farog hussain,901,6700000.0,2868673437.0,,8606020.311
"4,487th",A-,Uncle Roger Shorts,195,6700000.0,3232221267.0,people,9696663.800999999
"4,488th",B+,CURHAT BANG Denny Sumargo,343,6700000.0,1179262415.0,people,3537787.245
"4,489th",B-,Eric Davis,120,6700000.0,1138224414.0,people,3414673.2420000006
